variable,search_domain,forecast_domain,anomaly_search,reference_date,forecast_date,forecast_error
t2m,alaska,alaska,True,2004-10-06,2004-10-11,4.286
t2m,alaska,alaska,True,2004-10-06,2004-10-12,4.619
t2m,alaska,alaska,True,2004-10-06,2004-10-13,4.52
t2m,alaska,alaska,True,2004-10-06,2004-10-14,3.959
t2m,alaska,alaska,True,2004-10-06,2004-10-15,3.576
t2m,alaska,alaska,True,2004-10-06,2004-10-16,3.731
t2m,alaska,alaska,True,2004-10-06,2004-10-17,4.571
t2m,alaska,alaska,True,2004-10-06,2004-10-18,5.688
t2m,alaska,alaska,True,2004-10-06,2004-10-19,6.342
t2m,alaska,alaska,True,2004-10-06,2004-10-20,4.725
t2m,alaska,alaska,True,2004-10-08,2004-10-09,3.752
t2m,alaska,alaska,True,2004-10-08,2004-10-10,4.369
t2m,alaska,alaska,True,2004-10-08,2004-10-11,4.908
t2m,alaska,alaska,True,2004-10-08,2004-10-12,5.425
t2m,alaska,alaska,True,2004-10-08,2004-10-13,5.437
t2m,alaska,alaska,True,2004-10-08,2004-10-14,4.737
t2m,alaska,alaska,True,2004-10-08,2004-10-15,3.656
t2m,alaska,alaska,True,2004-10-08,2004-10-16,4.081
t2m,alaska,alaska,True,2004-10-08,2004-10-17,4.881
t2m,alaska,alaska,True,2004-10-08,2004-10-18,6.269
t2m,alaska,alaska,True,2004-10-08,2004-10-19,6.195
t2m,alaska,alaska,True,2004-10-08,2004-10-20,4.461
t2m,alaska,alaska,True,2004-10-08,2004-10-21,4.731
t2m,alaska,alaska,True,2004-10-08,2004-10-22,5.325
t2m,alaska,alaska,True,2011-11-04,2011-11-05,9.094
t2m,alaska,alaska,True,2011-11-04,2011-11-06,9.818
t2m,alaska,alaska,True,2011-11-04,2011-11-07,8.88
t2m,alaska,alaska,True,2011-11-04,2011-11-08,9.662
t2m,alaska,alaska,True,2011-11-04,2011-11-09,9.246
t2m,alaska,alaska,True,2011-11-04,2011-11-10,7.593
t2m,alaska,alaska,True,2011-11-04,2011-11-11,7.348
t2m,alaska,alaska,True,2011-11-04,2011-11-12,8.421
t2m,alaska,alaska,True,2011-11-04,2011-11-13,9.002
t2m,alaska,alaska,True,2011-11-04,2011-11-14,9.671
t2m,alaska,alaska,True,2011-11-04,2011-11-15,10.995
t2m,alaska,alaska,True,2011-11-04,2011-11-16,11.521
t2m,alaska,alaska,True,2011-11-04,2011-11-17,12.024
t2m,alaska,alaska,True,2011-11-04,2011-11-18,12.37
t2m,alaska,alaska,True,2011-11-06,2011-11-07,8.605
t2m,alaska,alaska,True,2011-11-06,2011-11-08,8.726
t2m,alaska,alaska,True,2011-11-06,2011-11-09,8.201
t2m,alaska,alaska,True,2011-11-06,2011-11-10,7.284
t2m,alaska,alaska,True,2011-11-06,2011-11-11,7.307
t2m,alaska,alaska,True,2011-11-06,2011-11-12,8.401
t2m,alaska,alaska,True,2011-11-06,2011-11-13,9.783
t2m,alaska,alaska,True,2011-11-06,2011-11-14,11.224
t2m,alaska,alaska,True,2011-11-06,2011-11-15,12.427
t2m,alaska,alaska,True,2011-11-06,2011-11-16,12.999
t2m,alaska,alaska,True,2011-11-06,2011-11-17,12.9
t2m,alaska,alaska,True,2011-11-06,2011-11-18,12.465
t2m,alaska,alaska,True,2011-11-06,2011-11-19,13.361
t2m,alaska,alaska,True,2011-11-06,2011-11-20,13.532
t2m,alaska,north_pacific,False,2004-10-06,2004-10-07,2.286
t2m,alaska,north_pacific,False,2004-10-06,2004-10-08,2.528
t2m,alaska,north_pacific,False,2004-10-06,2004-10-09,2.989
t2m,alaska,north_pacific,False,2004-10-06,2004-10-10,3.026
t2m,alaska,north_pacific,False,2004-10-06,2004-10-11,2.905
t2m,alaska,north_pacific,False,2004-10-06,2004-10-12,2.775
t2m,alaska,north_pacific,False,2004-10-06,2004-10-13,2.68
t2m,alaska,north_pacific,False,2004-10-06,2004-10-14,2.617
t2m,alaska,north_pacific,False,2004-10-06,2004-10-15,2.481
t2m,alaska,north_pacific,False,2004-10-06,2004-10-16,2.786
t2m,alaska,north_pacific,False,2004-10-06,2004-10-17,2.895
t2m,alaska,north_pacific,False,2004-10-06,2004-10-18,3.382
t2m,alaska,north_pacific,False,2004-10-06,2004-10-19,3.418
t2m,alaska,north_pacific,False,2004-10-06,2004-10-20,2.796
t2m,alaska,north_pacific,False,2004-10-08,2004-10-09,3.013
t2m,alaska,north_pacific,False,2004-10-08,2004-10-10,3.141
t2m,alaska,north_pacific,False,2004-10-08,2004-10-11,3.091
t2m,alaska,north_pacific,False,2004-10-08,2004-10-12,2.741
t2m,alaska,north_pacific,False,2004-10-08,2004-10-13,2.793
t2m,alaska,north_pacific,False,2004-10-08,2004-10-14,2.757
t2m,alaska,north_pacific,False,2004-10-08,2004-10-15,2.802
t2m,alaska,north_pacific,False,2004-10-08,2004-10-16,3.029
t2m,alaska,north_pacific,False,2004-10-08,2004-10-17,2.987
t2m,alaska,north_pacific,False,2004-10-08,2004-10-18,3.182
t2m,alaska,north_pacific,False,2004-10-08,2004-10-19,3.138
t2m,alaska,north_pacific,False,2004-10-08,2004-10-20,2.906
t2m,alaska,north_pacific,False,2004-10-08,2004-10-21,3.469
t2m,alaska,north_pacific,False,2004-10-08,2004-10-22,3.603
t2m,alaska,north_pacific,False,2011-11-04,2011-11-05,3.063
t2m,alaska,north_pacific,False,2011-11-04,2011-11-06,3.374
t2m,alaska,north_pacific,False,2011-11-04,2011-11-07,3.164
t2m,alaska,north_pacific,False,2011-11-04,2011-11-08,3.483
t2m,alaska,north_pacific,False,2011-11-04,2011-11-09,3.311
t2m,alaska,north_pacific,False,2011-11-04,2011-11-10,3.656
t2m,alaska,north_pacific,False,2011-11-04,2011-11-11,3.579
t2m,alaska,north_pacific,False,2011-11-04,2011-11-12,3.665
t2m,alaska,north_pacific,False,2011-11-04,2011-11-13,3.794
t2m,alaska,north_pacific,False,2011-11-04,2011-11-14,3.5
t2m,alaska,north_pacific,False,2011-11-04,2011-11-15,3.601
t2m,alaska,north_pacific,False,2011-11-04,2011-11-16,3.562
t2m,alaska,north_pacific,False,2011-11-04,2011-11-17,3.922
t2m,alaska,north_pacific,False,2011-11-04,2011-11-18,4.086
t2m,alaska,north_pacific,False,2011-11-06,2011-11-07,3.041
t2m,alaska,north_pacific,False,2011-11-06,2011-11-08,4.147
t2m,alaska,north_pacific,False,2011-11-06,2011-11-09,4.608
t2m,alaska,north_pacific,False,2011-11-06,2011-11-10,4.435
t2m,alaska,north_pacific,False,2011-11-06,2011-11-11,4.257
t2m,alaska,north_pacific,False,2011-11-06,2011-11-12,4.255
t2m,alaska,north_pacific,False,2011-11-06,2011-11-13,4.023
t2m,alaska,north_pacific,False,2011-11-06,2011-11-14,3.955
t2m,alaska,north_pacific,False,2011-11-06,2011-11-15,3.749
t2m,alaska,north_pacific,False,2011-11-06,2011-11-16,3.58
t2m,alaska,north_pacific,False,2011-11-06,2011-11-17,4.031
t2m,alaska,north_pacific,False,2011-11-06,2011-11-18,4.312
t2m,alaska,north_pacific,False,2011-11-06,2011-11-19,4.145
t2m,alaska,north_pacific,False,2011-11-06,2011-11-20,4.007
t2m,alaska,north_pacific,True,2004-10-06,2004-10-07,2.886
t2m,alaska,north_pacific,True,2004-10-06,2004-10-08,3.028
t2m,alaska,north_pacific,True,2004-10-06,2004-10-09,3.254
t2m,alaska,north_pacific,True,2004-10-06,2004-10-10,3.321
t2m,alaska,north_pacific,True,2004-10-06,2004-10-11,3.418
t2m,alaska,north_pacific,True,2004-10-06,2004-10-12,3.501
t2m,alaska,north_pacific,True,2004-10-06,2004-10-13,3.581
t2m,alaska,north_pacific,True,2004-10-06,2004-10-14,3.414
t2m,alaska,north_pacific,True,2004-10-06,2004-10-15,3.514
t2m,alaska,north_pacific,True,2004-10-06,2004-10-16,3.84
t2m,alaska,north_pacific,True,2004-10-06,2004-10-17,3.516
t2m,alaska,north_pacific,True,2004-10-06,2004-10-18,3.689
t2m,alaska,north_pacific,True,2004-10-06,2004-10-19,4.004
t2m,alaska,north_pacific,True,2004-10-06,2004-10-20,3.653
t2m,alaska,north_pacific,True,2004-10-08,2004-10-09,4.976
t2m,alaska,north_pacific,True,2004-10-08,2004-10-10,5.227
t2m,alaska,north_pacific,True,2004-10-08,2004-10-11,5.245
t2m,alaska,north_pacific,True,2004-10-08,2004-10-12,5.165
t2m,alaska,north_pacific,True,2004-10-08,2004-10-13,5.148
t2m,alaska,north_pacific,True,2004-10-08,2004-10-14,4.729
t2m,alaska,north_pacific,True,2004-10-08,2004-10-15,4.656
t2m,alaska,north_pacific,True,2004-10-08,2004-10-16,5.0
t2m,alaska,north_pacific,True,2004-10-08,2004-10-17,4.749
t2m,alaska,north_pacific,True,2004-10-08,2004-10-18,5.033
t2m,alaska,north_pacific,True,2004-10-08,2004-10-19,5.22
t2m,alaska,north_pacific,True,2004-10-08,2004-10-20,5.165
t2m,alaska,north_pacific,True,2004-10-08,2004-10-21,5.855
t2m,alaska,north_pacific,True,2004-10-08,2004-10-22,6.118
t2m,alaska,north_pacific,True,2011-11-04,2011-11-05,8.876
t2m,alaska,north_pacific,True,2011-11-04,2011-11-06,9.319
t2m,alaska,north_pacific,True,2011-11-04,2011-11-07,8.912
t2m,alaska,north_pacific,True,2011-11-04,2011-11-08,8.796
t2m,alaska,north_pacific,True,2011-11-04,2011-11-09,8.498
t2m,alaska,north_pacific,True,2011-11-04,2011-11-10,8.282
t2m,alaska,north_pacific,True,2011-11-04,2011-11-11,8.031
t2m,alaska,north_pacific,True,2011-11-04,2011-11-12,7.876
t2m,alaska,north_pacific,True,2011-11-04,2011-11-13,7.831
t2m,alaska,north_pacific,True,2011-11-04,2011-11-14,8.151
t2m,alaska,north_pacific,True,2011-11-04,2011-11-15,8.718
t2m,alaska,north_pacific,True,2011-11-04,2011-11-16,8.811
t2m,alaska,north_pacific,True,2011-11-04,2011-11-17,8.415
t2m,alaska,north_pacific,True,2011-11-04,2011-11-18,8.462
t2m,alaska,north_pacific,True,2011-11-06,2011-11-07,9.073
t2m,alaska,north_pacific,True,2011-11-06,2011-11-08,8.934
t2m,alaska,north_pacific,True,2011-11-06,2011-11-09,8.925
t2m,alaska,north_pacific,True,2011-11-06,2011-11-10,8.917
t2m,alaska,north_pacific,True,2011-11-06,2011-11-11,8.653
t2m,alaska,north_pacific,True,2011-11-06,2011-11-12,8.54
t2m,alaska,north_pacific,True,2011-11-06,2011-11-13,8.683
t2m,alaska,north_pacific,True,2011-11-06,2011-11-14,9.122
t2m,alaska,north_pacific,True,2011-11-06,2011-11-15,9.575
t2m,alaska,north_pacific,True,2011-11-06,2011-11-16,9.647
t2m,alaska,north_pacific,True,2011-11-06,2011-11-17,9.164
t2m,alaska,north_pacific,True,2011-11-06,2011-11-18,9.085
t2m,alaska,north_pacific,True,2011-11-06,2011-11-19,9.479
t2m,alaska,north_pacific,True,2011-11-06,2011-11-20,9.923
t2m,alaska,northern_hs,False,2004-10-06,2004-10-07,3.127
t2m,alaska,northern_hs,False,2004-10-06,2004-10-08,3.022
t2m,alaska,northern_hs,False,2004-10-06,2004-10-09,3.07
t2m,alaska,northern_hs,False,2004-10-06,2004-10-10,3.002
t2m,alaska,northern_hs,False,2004-10-06,2004-10-11,3.145
t2m,alaska,northern_hs,False,2004-10-06,2004-10-12,3.233
t2m,alaska,northern_hs,False,2004-10-06,2004-10-13,3.091
t2m,alaska,northern_hs,False,2004-10-06,2004-10-14,3.259
t2m,alaska,northern_hs,False,2004-10-06,2004-10-15,3.022
t2m,alaska,northern_hs,False,2004-10-06,2004-10-16,3.148
t2m,alaska,northern_hs,False,2004-10-06,2004-10-17,3.197
t2m,alaska,northern_hs,False,2004-10-06,2004-10-18,3.251
t2m,alaska,northern_hs,False,2004-10-06,2004-10-19,3.5
t2m,alaska,northern_hs,False,2004-10-06,2004-10-20,3.575
t2m,alaska,northern_hs,False,2004-10-08,2004-10-09,3.274
t2m,alaska,northern_hs,False,2004-10-08,2004-10-10,3.104
t2m,alaska,northern_hs,False,2004-10-08,2004-10-11,3.22
t2m,alaska,northern_hs,False,2004-10-08,2004-10-12,3.351
t2m,alaska,northern_hs,False,2004-10-08,2004-10-13,3.415
t2m,alaska,northern_hs,False,2004-10-08,2004-10-14,3.635
t2m,alaska,northern_hs,False,2004-10-08,2004-10-15,3.573
t2m,alaska,northern_hs,False,2004-10-08,2004-10-16,3.627
t2m,alaska,northern_hs,False,2004-10-08,2004-10-17,3.556
t2m,alaska,northern_hs,False,2004-10-08,2004-10-18,3.469
t2m,alaska,northern_hs,False,2004-10-08,2004-10-19,3.798
t2m,alaska,northern_hs,False,2004-10-08,2004-10-20,3.838
t2m,alaska,northern_hs,False,2004-10-08,2004-10-21,4.036
t2m,alaska,northern_hs,False,2004-10-08,2004-10-22,4.063
t2m,alaska,northern_hs,False,2011-11-04,2011-11-05,4.29
t2m,alaska,northern_hs,False,2011-11-04,2011-11-06,4.596
t2m,alaska,northern_hs,False,2011-11-04,2011-11-07,4.735
t2m,alaska,northern_hs,False,2011-11-04,2011-11-08,4.718
t2m,alaska,northern_hs,False,2011-11-04,2011-11-09,4.413
t2m,alaska,northern_hs,False,2011-11-04,2011-11-10,4.454
t2m,alaska,northern_hs,False,2011-11-04,2011-11-11,4.411
t2m,alaska,northern_hs,False,2011-11-04,2011-11-12,3.848
t2m,alaska,northern_hs,False,2011-11-04,2011-11-13,3.904
t2m,alaska,northern_hs,False,2011-11-04,2011-11-14,4.016
t2m,alaska,northern_hs,False,2011-11-04,2011-11-15,4.058
t2m,alaska,northern_hs,False,2011-11-04,2011-11-16,4.108
t2m,alaska,northern_hs,False,2011-11-04,2011-11-17,4.348
t2m,alaska,northern_hs,False,2011-11-04,2011-11-18,4.458
t2m,alaska,northern_hs,False,2011-11-06,2011-11-07,4.989
t2m,alaska,northern_hs,False,2011-11-06,2011-11-08,5.016
t2m,alaska,northern_hs,False,2011-11-06,2011-11-09,4.526
t2m,alaska,northern_hs,False,2011-11-06,2011-11-10,4.178
t2m,alaska,northern_hs,False,2011-11-06,2011-11-11,4.112
t2m,alaska,northern_hs,False,2011-11-06,2011-11-12,3.854
t2m,alaska,northern_hs,False,2011-11-06,2011-11-13,4.03
t2m,alaska,northern_hs,False,2011-11-06,2011-11-14,4.326
t2m,alaska,northern_hs,False,2011-11-06,2011-11-15,4.394
t2m,alaska,northern_hs,False,2011-11-06,2011-11-16,4.553
t2m,alaska,northern_hs,False,2011-11-06,2011-11-17,4.647
t2m,alaska,northern_hs,False,2011-11-06,2011-11-18,4.562
t2m,alaska,northern_hs,False,2011-11-06,2011-11-19,4.629
t2m,alaska,northern_hs,False,2011-11-06,2011-11-20,4.408
t2m,alaska,northern_hs,True,2004-10-06,2004-10-07,4.019
t2m,alaska,northern_hs,True,2004-10-06,2004-10-08,3.844
t2m,alaska,northern_hs,True,2004-10-06,2004-10-09,3.712
t2m,alaska,northern_hs,True,2004-10-06,2004-10-10,3.463
t2m,alaska,northern_hs,True,2004-10-06,2004-10-11,3.757
t2m,alaska,northern_hs,True,2004-10-06,2004-10-12,4.002
t2m,alaska,northern_hs,True,2004-10-06,2004-10-13,4.235
t2m,alaska,northern_hs,True,2004-10-06,2004-10-14,4.433
t2m,alaska,northern_hs,True,2004-10-06,2004-10-15,4.484
t2m,alaska,northern_hs,True,2004-10-06,2004-10-16,4.499
t2m,alaska,northern_hs,True,2004-10-06,2004-10-17,4.41
t2m,alaska,northern_hs,True,2004-10-06,2004-10-18,4.483
t2m,alaska,northern_hs,True,2004-10-06,2004-10-19,4.825
t2m,alaska,northern_hs,True,2004-10-06,2004-10-20,4.859
t2m,alaska,northern_hs,True,2004-10-08,2004-10-09,5.091
t2m,alaska,northern_hs,True,2004-10-08,2004-10-10,4.927
t2m,alaska,northern_hs,True,2004-10-08,2004-10-11,5.148
t2m,alaska,northern_hs,True,2004-10-08,2004-10-12,5.339
t2m,alaska,northern_hs,True,2004-10-08,2004-10-13,5.559
t2m,alaska,northern_hs,True,2004-10-08,2004-10-14,5.619
t2m,alaska,northern_hs,True,2004-10-08,2004-10-15,5.631
t2m,alaska,northern_hs,True,2004-10-08,2004-10-16,5.739
t2m,alaska,northern_hs,True,2004-10-08,2004-10-17,5.713
t2m,alaska,northern_hs,True,2004-10-08,2004-10-18,5.621
t2m,alaska,northern_hs,True,2004-10-08,2004-10-19,5.767
t2m,alaska,northern_hs,True,2004-10-08,2004-10-20,5.844
t2m,alaska,northern_hs,True,2004-10-08,2004-10-21,5.931
t2m,alaska,northern_hs,True,2004-10-08,2004-10-22,5.92
t2m,alaska,northern_hs,True,2011-11-04,2011-11-05,8.7
t2m,alaska,northern_hs,True,2011-11-04,2011-11-06,9.034
t2m,alaska,northern_hs,True,2011-11-04,2011-11-07,8.602
t2m,alaska,northern_hs,True,2011-11-04,2011-11-08,8.484
t2m,alaska,northern_hs,True,2011-11-04,2011-11-09,8.475
t2m,alaska,northern_hs,True,2011-11-04,2011-11-10,8.436
t2m,alaska,northern_hs,True,2011-11-04,2011-11-11,7.971
t2m,alaska,northern_hs,True,2011-11-04,2011-11-12,7.818
t2m,alaska,northern_hs,True,2011-11-04,2011-11-13,7.881
t2m,alaska,northern_hs,True,2011-11-04,2011-11-14,7.925
t2m,alaska,northern_hs,True,2011-11-04,2011-11-15,8.17
t2m,alaska,northern_hs,True,2011-11-04,2011-11-16,8.303
t2m,alaska,northern_hs,True,2011-11-04,2011-11-17,8.282
t2m,alaska,northern_hs,True,2011-11-04,2011-11-18,8.475
t2m,alaska,northern_hs,True,2011-11-06,2011-11-07,9.138
t2m,alaska,northern_hs,True,2011-11-06,2011-11-08,9.054
t2m,alaska,northern_hs,True,2011-11-06,2011-11-09,9.141
t2m,alaska,northern_hs,True,2011-11-06,2011-11-10,9.146
t2m,alaska,northern_hs,True,2011-11-06,2011-11-11,8.667
t2m,alaska,northern_hs,True,2011-11-06,2011-11-12,8.507
t2m,alaska,northern_hs,True,2011-11-06,2011-11-13,8.653
t2m,alaska,northern_hs,True,2011-11-06,2011-11-14,8.703
t2m,alaska,northern_hs,True,2011-11-06,2011-11-15,8.815
t2m,alaska,northern_hs,True,2011-11-06,2011-11-16,8.82
t2m,alaska,northern_hs,True,2011-11-06,2011-11-17,8.674
t2m,alaska,northern_hs,True,2011-11-06,2011-11-18,8.795
t2m,alaska,northern_hs,True,2011-11-06,2011-11-19,8.946
t2m,alaska,northern_hs,True,2011-11-06,2011-11-20,9.05
t2m,alaska,panarctic,False,2004-10-06,2004-10-07,3.88
t2m,alaska,panarctic,False,2004-10-06,2004-10-08,3.586
t2m,alaska,panarctic,False,2004-10-06,2004-10-09,3.74
t2m,alaska,panarctic,False,2004-10-06,2004-10-10,3.893
t2m,alaska,panarctic,False,2004-10-06,2004-10-11,4.106
t2m,alaska,panarctic,False,2004-10-06,2004-10-12,4.122
t2m,alaska,panarctic,False,2004-10-06,2004-10-13,3.811
t2m,alaska,panarctic,False,2004-10-06,2004-10-14,3.562
t2m,alaska,panarctic,False,2004-10-06,2004-10-15,3.66
t2m,alaska,panarctic,False,2004-10-06,2004-10-16,3.962
t2m,alaska,panarctic,False,2004-10-06,2004-10-17,4.163
t2m,alaska,panarctic,False,2004-10-06,2004-10-18,4.303
t2m,alaska,panarctic,False,2004-10-06,2004-10-19,4.806
t2m,alaska,panarctic,False,2004-10-06,2004-10-20,4.888
t2m,alaska,panarctic,False,2004-10-08,2004-10-09,4.04
t2m,alaska,panarctic,False,2004-10-08,2004-10-10,4.05
t2m,alaska,panarctic,False,2004-10-08,2004-10-11,4.2
t2m,alaska,panarctic,False,2004-10-08,2004-10-12,4.054
t2m,alaska,panarctic,False,2004-10-08,2004-10-13,4.141
t2m,alaska,panarctic,False,2004-10-08,2004-10-14,4.169
t2m,alaska,panarctic,False,2004-10-08,2004-10-15,4.47
t2m,alaska,panarctic,False,2004-10-08,2004-10-16,4.744
t2m,alaska,panarctic,False,2004-10-08,2004-10-17,4.632
t2m,alaska,panarctic,False,2004-10-08,2004-10-18,4.52
t2m,alaska,panarctic,False,2004-10-08,2004-10-19,5.234
t2m,alaska,panarctic,False,2004-10-08,2004-10-20,5.457
t2m,alaska,panarctic,False,2004-10-08,2004-10-21,5.76
t2m,alaska,panarctic,False,2004-10-08,2004-10-22,5.484
t2m,alaska,panarctic,False,2011-11-04,2011-11-05,6.057
t2m,alaska,panarctic,False,2011-11-04,2011-11-06,6.366
t2m,alaska,panarctic,False,2011-11-04,2011-11-07,6.389
t2m,alaska,panarctic,False,2011-11-04,2011-11-08,6.105
t2m,alaska,panarctic,False,2011-11-04,2011-11-09,5.681
t2m,alaska,panarctic,False,2011-11-04,2011-11-10,5.955
t2m,alaska,panarctic,False,2011-11-04,2011-11-11,5.936
t2m,alaska,panarctic,False,2011-11-04,2011-11-12,5.085
t2m,alaska,panarctic,False,2011-11-04,2011-11-13,5.38
t2m,alaska,panarctic,False,2011-11-04,2011-11-14,5.395
t2m,alaska,panarctic,False,2011-11-04,2011-11-15,5.547
t2m,alaska,panarctic,False,2011-11-04,2011-11-16,5.676
t2m,alaska,panarctic,False,2011-11-04,2011-11-17,5.924
t2m,alaska,panarctic,False,2011-11-04,2011-11-18,5.882
t2m,alaska,panarctic,False,2011-11-06,2011-11-07,6.837
t2m,alaska,panarctic,False,2011-11-06,2011-11-08,6.902
t2m,alaska,panarctic,False,2011-11-06,2011-11-09,6.13
t2m,alaska,panarctic,False,2011-11-06,2011-11-10,5.566
t2m,alaska,panarctic,False,2011-11-06,2011-11-11,5.541
t2m,alaska,panarctic,False,2011-11-06,2011-11-12,5.024
t2m,alaska,panarctic,False,2011-11-06,2011-11-13,5.354
t2m,alaska,panarctic,False,2011-11-06,2011-11-14,5.79
t2m,alaska,panarctic,False,2011-11-06,2011-11-15,5.96
t2m,alaska,panarctic,False,2011-11-06,2011-11-16,6.25
t2m,alaska,panarctic,False,2011-11-06,2011-11-17,6.398
t2m,alaska,panarctic,False,2011-11-06,2011-11-18,6.338
t2m,alaska,panarctic,False,2011-11-06,2011-11-19,6.222
t2m,alaska,panarctic,False,2011-11-06,2011-11-20,5.566
t2m,alaska,panarctic,True,2004-10-06,2004-10-07,5.391
t2m,alaska,panarctic,True,2004-10-06,2004-10-08,5.153
t2m,alaska,panarctic,True,2004-10-06,2004-10-09,4.996
t2m,alaska,panarctic,True,2004-10-06,2004-10-10,4.612
t2m,alaska,panarctic,True,2004-10-06,2004-10-11,5.003
t2m,alaska,panarctic,True,2004-10-06,2004-10-12,5.122
t2m,alaska,panarctic,True,2004-10-06,2004-10-13,5.365
t2m,alaska,panarctic,True,2004-10-06,2004-10-14,5.293
t2m,alaska,panarctic,True,2004-10-06,2004-10-15,5.856
t2m,alaska,panarctic,True,2004-10-06,2004-10-16,6.11
t2m,alaska,panarctic,True,2004-10-06,2004-10-17,5.969
t2m,alaska,panarctic,True,2004-10-06,2004-10-18,6.072
t2m,alaska,panarctic,True,2004-10-06,2004-10-19,6.785
t2m,alaska,panarctic,True,2004-10-06,2004-10-20,6.793
t2m,alaska,panarctic,True,2004-10-08,2004-10-09,7.05
t2m,alaska,panarctic,True,2004-10-08,2004-10-10,6.83
t2m,alaska,panarctic,True,2004-10-08,2004-10-11,7.113
t2m,alaska,panarctic,True,2004-10-08,2004-10-12,7.186
t2m,alaska,panarctic,True,2004-10-08,2004-10-13,7.411
t2m,alaska,panarctic,True,2004-10-08,2004-10-14,7.109
t2m,alaska,panarctic,True,2004-10-08,2004-10-15,7.264
t2m,alaska,panarctic,True,2004-10-08,2004-10-16,7.628
t2m,alaska,panarctic,True,2004-10-08,2004-10-17,7.655
t2m,alaska,panarctic,True,2004-10-08,2004-10-18,7.557
t2m,alaska,panarctic,True,2004-10-08,2004-10-19,7.966
t2m,alaska,panarctic,True,2004-10-08,2004-10-20,8.149
t2m,alaska,panarctic,True,2004-10-08,2004-10-21,8.441
t2m,alaska,panarctic,True,2004-10-08,2004-10-22,8.316
t2m,alaska,panarctic,True,2011-11-04,2011-11-05,12.104
t2m,alaska,panarctic,True,2011-11-04,2011-11-06,12.399
t2m,alaska,panarctic,True,2011-11-04,2011-11-07,11.397
t2m,alaska,panarctic,True,2011-11-04,2011-11-08,11.033
t2m,alaska,panarctic,True,2011-11-04,2011-11-09,11.243
t2m,alaska,panarctic,True,2011-11-04,2011-11-10,11.299
t2m,alaska,panarctic,True,2011-11-04,2011-11-11,10.444
t2m,alaska,panarctic,True,2011-11-04,2011-11-12,10.256
t2m,alaska,panarctic,True,2011-11-04,2011-11-13,10.285
t2m,alaska,panarctic,True,2011-11-04,2011-11-14,10.127
t2m,alaska,panarctic,True,2011-11-04,2011-11-15,10.729
t2m,alaska,panarctic,True,2011-11-04,2011-11-16,10.967
t2m,alaska,panarctic,True,2011-11-04,2011-11-17,10.847
