variable,search_domain,forecast_domain,anomaly_search,reference_date,analog_date,analog_score
sst,north_pacific,alaska,True,2011-11-06,1962-10-06,0.653
sst,north_pacific,north_pacific,False,2004-10-06,2005-10-07,0.779
sst,north_pacific,north_pacific,False,2004-10-06,2006-10-06,0.791
sst,north_pacific,north_pacific,False,2004-10-06,1984-10-03,0.791
sst,north_pacific,north_pacific,False,2004-10-06,1959-10-02,0.799
sst,north_pacific,north_pacific,False,2004-10-06,2002-10-03,0.807
sst,north_pacific,north_pacific,False,2004-10-08,1984-10-03,0.757
sst,north_pacific,north_pacific,False,2004-10-08,2005-10-11,0.77
sst,north_pacific,north_pacific,False,2004-10-08,1990-10-09,0.791
sst,north_pacific,north_pacific,False,2004-10-08,1978-10-05,0.793
sst,north_pacific,north_pacific,False,2004-10-08,2006-10-08,0.796
sst,north_pacific,north_pacific,False,2011-11-04,2007-11-03,0.637
sst,north_pacific,north_pacific,False,2011-11-04,2005-11-06,0.642
sst,north_pacific,north_pacific,False,2011-11-04,1999-11-03,0.647
sst,north_pacific,north_pacific,False,2011-11-04,2008-11-05,0.663
sst,north_pacific,north_pacific,False,2011-11-04,1973-10-27,0.665
sst,north_pacific,north_pacific,False,2011-11-06,2005-11-09,0.638
sst,north_pacific,north_pacific,False,2011-11-06,2007-11-03,0.644
sst,north_pacific,north_pacific,False,2011-11-06,1999-11-04,0.662
sst,north_pacific,north_pacific,False,2011-11-06,2008-11-05,0.68
sst,north_pacific,north_pacific,False,2011-11-06,1973-11-01,0.683
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-21,0.518
sst,north_pacific,north_pacific,True,2004-10-06,2006-11-11,0.724
sst,north_pacific,north_pacific,True,2004-10-06,2014-11-06,0.726
sst,north_pacific,north_pacific,True,2004-10-06,1990-11-06,0.735
sst,north_pacific,north_pacific,True,2004-10-06,2003-11-20,0.736
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-23,0.51
sst,north_pacific,north_pacific,True,2004-10-08,1990-11-05,0.708
sst,north_pacific,north_pacific,True,2004-10-08,2003-11-20,0.719
sst,north_pacific,north_pacific,True,2004-10-08,2006-11-11,0.725
sst,north_pacific,north_pacific,True,2004-10-08,2014-11-10,0.735
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-19,0.483
sst,north_pacific,north_pacific,True,2011-11-04,2007-11-14,0.625
sst,north_pacific,north_pacific,True,2011-11-04,2010-12-01,0.628
sst,north_pacific,north_pacific,True,2011-11-04,2005-11-10,0.65
sst,north_pacific,north_pacific,True,2011-11-04,1999-11-02,0.65
sst,north_pacific,north_pacific,True,2011-11-06,2011-12-04,0.499
sst,north_pacific,north_pacific,True,2011-11-06,2007-11-14,0.631
sst,north_pacific,north_pacific,True,2011-11-06,2010-12-01,0.635
sst,north_pacific,north_pacific,True,2011-11-06,2005-11-10,0.638
sst,north_pacific,north_pacific,True,2011-11-06,1962-10-06,0.653
sst,north_pacific,northern_hs,False,2004-10-06,2005-10-07,0.779
sst,north_pacific,northern_hs,False,2004-10-06,2006-10-06,0.791
sst,north_pacific,northern_hs,False,2004-10-06,1984-10-03,0.791
sst,north_pacific,northern_hs,False,2004-10-06,1959-10-02,0.799
sst,north_pacific,northern_hs,False,2004-10-06,2002-10-03,0.807
sst,north_pacific,northern_hs,False,2004-10-08,1984-10-03,0.757
sst,north_pacific,northern_hs,False,2004-10-08,2005-10-11,0.77
sst,north_pacific,northern_hs,False,2004-10-08,1990-10-09,0.791
sst,north_pacific,northern_hs,False,2004-10-08,1978-10-05,0.793
sst,north_pacific,northern_hs,False,2004-10-08,2006-10-08,0.796
sst,north_pacific,northern_hs,False,2011-11-04,2007-11-03,0.637
sst,north_pacific,northern_hs,False,2011-11-04,2005-11-06,0.642
sst,north_pacific,northern_hs,False,2011-11-04,1999-11-03,0.647
sst,north_pacific,northern_hs,False,2011-11-04,2008-11-05,0.663
sst,north_pacific,northern_hs,False,2011-11-04,1973-10-27,0.665
sst,north_pacific,northern_hs,False,2011-11-06,2005-11-09,0.638
sst,north_pacific,northern_hs,False,2011-11-06,2007-11-03,0.644
sst,north_pacific,northern_hs,False,2011-11-06,1999-11-04,0.662
sst,north_pacific,northern_hs,False,2011-11-06,2008-11-05,0.68
sst,north_pacific,northern_hs,False,2011-11-06,1973-11-01,0.683
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-21,0.518
sst,north_pacific,northern_hs,True,2004-10-06,2006-11-11,0.724
sst,north_pacific,northern_hs,True,2004-10-06,2014-11-06,0.726
sst,north_pacific,northern_hs,True,2004-10-06,1990-11-06,0.735
sst,north_pacific,northern_hs,True,2004-10-06,2003-11-20,0.736
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-23,0.51
sst,north_pacific,northern_hs,True,2004-10-08,1990-11-05,0.708
sst,north_pacific,northern_hs,True,2004-10-08,2003-11-20,0.719
sst,north_pacific,northern_hs,True,2004-10-08,2006-11-11,0.725
sst,north_pacific,northern_hs,True,2004-10-08,2014-11-10,0.735
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-19,0.483
sst,north_pacific,northern_hs,True,2011-11-04,2007-11-14,0.625
sst,north_pacific,northern_hs,True,2011-11-04,2010-12-01,0.628
sst,north_pacific,northern_hs,True,2011-11-04,2005-11-10,0.65
sst,north_pacific,northern_hs,True,2011-11-04,1999-11-02,0.65
sst,north_pacific,northern_hs,True,2011-11-06,2011-12-04,0.499
sst,north_pacific,northern_hs,True,2011-11-06,2007-11-14,0.631
sst,north_pacific,northern_hs,True,2011-11-06,2010-12-01,0.635
sst,north_pacific,northern_hs,True,2011-11-06,2005-11-10,0.638
sst,north_pacific,northern_hs,True,2011-11-06,1962-10-06,0.653
sst,north_pacific,panarctic,False,2004-10-06,2005-10-07,0.779
sst,north_pacific,panarctic,False,2004-10-06,2006-10-06,0.791
sst,north_pacific,panarctic,False,2004-10-06,1984-10-03,0.791
sst,north_pacific,panarctic,False,2004-10-06,1959-10-02,0.799
sst,north_pacific,panarctic,False,2004-10-06,2002-10-03,0.807
sst,north_pacific,panarctic,False,2004-10-08,1984-10-03,0.757
sst,north_pacific,panarctic,False,2004-10-08,2005-10-11,0.77
sst,north_pacific,panarctic,False,2004-10-08,1990-10-09,0.791
sst,north_pacific,panarctic,False,2004-10-08,1978-10-05,0.793
sst,north_pacific,panarctic,False,2004-10-08,2006-10-08,0.796
sst,north_pacific,panarctic,False,2011-11-04,2007-11-03,0.637
sst,north_pacific,panarctic,False,2011-11-04,2005-11-06,0.642
sst,north_pacific,panarctic,False,2011-11-04,1999-11-03,0.647
sst,north_pacific,panarctic,False,2011-11-04,2008-11-05,0.663
sst,north_pacific,panarctic,False,2011-11-04,1973-10-27,0.665
sst,north_pacific,panarctic,False,2011-11-06,2005-11-09,0.638
sst,north_pacific,panarctic,False,2011-11-06,2007-11-03,0.644
sst,north_pacific,panarctic,False,2011-11-06,1999-11-04,0.662
sst,north_pacific,panarctic,False,2011-11-06,2008-11-05,0.68
sst,north_pacific,panarctic,False,2011-11-06,1973-11-01,0.683
sst,north_pacific,panarctic,True,2004-10-06,2004-10-21,0.518
sst,north_pacific,panarctic,True,2004-10-06,2006-11-11,0.724
sst,north_pacific,panarctic,True,2004-10-06,2014-11-06,0.726
sst,north_pacific,panarctic,True,2004-10-06,1990-11-06,0.735
sst,north_pacific,panarctic,True,2004-10-06,2003-11-20,0.736
sst,north_pacific,panarctic,True,2004-10-08,2004-10-23,0.51
sst,north_pacific,panarctic,True,2004-10-08,1990-11-05,0.708
sst,north_pacific,panarctic,True,2004-10-08,2003-11-20,0.719
sst,north_pacific,panarctic,True,2004-10-08,2006-11-11,0.725
sst,north_pacific,panarctic,True,2004-10-08,2014-11-10,0.735
sst,north_pacific,panarctic,True,2011-11-04,2011-11-19,0.483
sst,north_pacific,panarctic,True,2011-11-04,2007-11-14,0.625
sst,north_pacific,panarctic,True,2011-11-04,2010-12-01,0.628
sst,north_pacific,panarctic,True,2011-11-04,2005-11-10,0.65
sst,north_pacific,panarctic,True,2011-11-04,1999-11-02,0.65
sst,north_pacific,panarctic,True,2011-11-06,2011-12-04,0.499
sst,north_pacific,panarctic,True,2011-11-06,2007-11-14,0.631
sst,north_pacific,panarctic,True,2011-11-06,2010-12-01,0.635
sst,north_pacific,panarctic,True,2011-11-06,2005-11-10,0.638
sst,north_pacific,panarctic,True,2011-11-06,1962-10-06,0.653
sst,northern_hs,alaska,False,2004-10-06,2005-10-09,0.783
sst,northern_hs,alaska,False,2004-10-06,1990-10-06,0.813
sst,northern_hs,alaska,False,2004-10-06,1991-10-03,0.824
sst,northern_hs,alaska,False,2004-10-06,2003-10-09,0.827
sst,northern_hs,alaska,False,2004-10-06,2000-10-07,0.827
sst,northern_hs,alaska,False,2004-10-08,2005-10-10,0.749
sst,northern_hs,alaska,False,2004-10-08,1990-10-08,0.777
sst,northern_hs,alaska,False,2004-10-08,1991-10-04,0.794
sst,northern_hs,alaska,False,2004-10-08,2003-10-09,0.796
sst,northern_hs,alaska,False,2004-10-08,1980-10-01,0.806
sst,northern_hs,alaska,False,2011-11-04,2005-11-06,0.673
sst,northern_hs,alaska,False,2011-11-04,2007-11-04,0.712
sst,northern_hs,alaska,False,2011-11-04,2021-11-13,0.714
sst,northern_hs,alaska,False,2011-11-04,2008-11-06,0.719
sst,northern_hs,alaska,False,2011-11-04,1999-11-03,0.72
sst,northern_hs,alaska,False,2011-11-06,2005-11-08,0.684
sst,northern_hs,alaska,False,2011-11-06,1999-11-06,0.709
sst,northern_hs,alaska,False,2011-11-06,2021-11-13,0.718
sst,northern_hs,alaska,False,2011-11-06,2010-11-05,0.748
sst,northern_hs,alaska,False,2011-11-06,2008-11-06,0.749
sst,northern_hs,alaska,True,2004-10-06,2004-10-21,0.579
sst,northern_hs,alaska,True,2004-10-06,1990-11-06,0.722
sst,northern_hs,alaska,True,2004-10-06,2003-11-20,0.723
sst,northern_hs,alaska,True,2004-10-06,2013-11-13,0.739
sst,northern_hs,alaska,True,2004-10-06,2005-11-20,0.753
sst,northern_hs,alaska,True,2004-10-08,2004-09-22,0.544
sst,northern_hs,alaska,True,2004-10-08,1990-11-06,0.704
sst,northern_hs,alaska,True,2004-10-08,2013-11-13,0.714
sst,northern_hs,alaska,True,2004-10-08,2003-11-20,0.716
sst,northern_hs,alaska,True,2004-10-08,2005-11-21,0.73
sst,northern_hs,alaska,True,2011-11-04,2011-11-19,0.474
sst,northern_hs,alaska,True,2011-11-04,2008-10-24,0.669
sst,northern_hs,alaska,True,2011-11-04,2005-11-06,0.682
sst,northern_hs,alaska,True,2011-11-04,1999-11-12,0.693
sst,northern_hs,alaska,True,2011-11-04,2010-10-30,0.71
sst,northern_hs,alaska,True,2011-11-06,2011-11-21,0.493
sst,northern_hs,alaska,True,2011-11-06,2008-10-24,0.686
sst,northern_hs,alaska,True,2011-11-06,2005-11-07,0.695
sst,northern_hs,alaska,True,2011-11-06,1999-11-11,0.696
sst,northern_hs,alaska,True,2011-11-06,2010-10-31,0.738
sst,northern_hs,north_pacific,False,2004-10-06,2005-10-09,0.783
sst,northern_hs,north_pacific,False,2004-10-06,1990-10-06,0.813
sst,northern_hs,north_pacific,False,2004-10-06,1991-10-03,0.824
sst,northern_hs,north_pacific,False,2004-10-06,2003-10-09,0.827
sst,northern_hs,north_pacific,False,2004-10-06,2000-10-07,0.827
sst,northern_hs,north_pacific,False,2004-10-08,2005-10-10,0.749
sst,northern_hs,north_pacific,False,2004-10-08,1990-10-08,0.777
sst,northern_hs,north_pacific,False,2004-10-08,1991-10-04,0.794
sst,northern_hs,north_pacific,False,2004-10-08,2003-10-09,0.796
sst,northern_hs,north_pacific,False,2004-10-08,1980-10-01,0.806
sst,northern_hs,north_pacific,False,2011-11-04,2005-11-06,0.673
sst,northern_hs,north_pacific,False,2011-11-04,2007-11-04,0.712
sst,northern_hs,north_pacific,False,2011-11-04,2021-11-13,0.714
sst,northern_hs,north_pacific,False,2011-11-04,2008-11-06,0.719
sst,northern_hs,north_pacific,False,2011-11-04,1999-11-03,0.72
sst,northern_hs,north_pacific,False,2011-11-06,2005-11-08,0.684
sst,northern_hs,north_pacific,False,2011-11-06,1999-11-06,0.709
sst,northern_hs,north_pacific,False,2011-11-06,2021-11-13,0.718
sst,northern_hs,north_pacific,False,2011-11-06,2010-11-05,0.748
sst,northern_hs,north_pacific,False,2011-11-06,2008-11-06,0.749
sst,northern_hs,north_pacific,True,2004-10-06,2004-10-21,0.579
sst,northern_hs,north_pacific,True,2004-10-06,1990-11-06,0.722
sst,northern_hs,north_pacific,True,2004-10-06,2003-11-20,0.723
sst,northern_hs,north_pacific,True,2004-10-06,2013-11-13,0.739
sst,northern_hs,north_pacific,True,2004-10-06,2005-11-20,0.753
sst,northern_hs,north_pacific,True,2004-10-08,2004-09-22,0.544
sst,northern_hs,north_pacific,True,2004-10-08,1990-11-06,0.704
sst,northern_hs,north_pacific,True,2004-10-08,2013-11-13,0.714
sst,northern_hs,north_pacific,True,2004-10-08,2003-11-20,0.716
sst,northern_hs,north_pacific,True,2004-10-08,2005-11-21,0.73
sst,northern_hs,north_pacific,True,2011-11-04,2011-11-19,0.474
sst,northern_hs,north_pacific,True,2011-11-04,2008-10-24,0.669
sst,northern_hs,north_pacific,True,2011-11-04,2005-11-06,0.682
sst,northern_hs,north_pacific,True,2011-11-04,1999-11-12,0.693
sst,northern_hs,north_pacific,True,2011-11-04,2010-10-30,0.71
sst,northern_hs,north_pacific,True,2011-11-06,2011-11-21,0.493
sst,northern_hs,north_pacific,True,2011-11-06,2008-10-24,0.686
sst,northern_hs,north_pacific,True,2011-11-06,2005-11-07,0.695
sst,northern_hs,north_pacific,True,2011-11-06,1999-11-11,0.696
sst,northern_hs,north_pacific,True,2011-11-06,2010-10-31,0.738
sst,northern_hs,northern_hs,False,2004-10-06,2005-10-09,0.783
sst,northern_hs,northern_hs,False,2004-10-06,1990-10-06,0.813
sst,northern_hs,northern_hs,False,2004-10-06,1991-10-03,0.824
sst,northern_hs,northern_hs,False,2004-10-06,2003-10-09,0.827
sst,northern_hs,northern_hs,False,2004-10-06,2000-10-07,0.827
sst,northern_hs,northern_hs,False,2004-10-08,2005-10-10,0.749
sst,northern_hs,northern_hs,False,2004-10-08,1990-10-08,0.777
sst,northern_hs,northern_hs,False,2004-10-08,1991-10-04,0.794
sst,northern_hs,northern_hs,False,2004-10-08,2003-10-09,0.796
sst,northern_hs,northern_hs,False,2004-10-08,1980-10-01,0.806
sst,northern_hs,northern_hs,False,2011-11-04,2005-11-06,0.673
sst,northern_hs,northern_hs,False,2011-11-04,2007-11-04,0.712
sst,northern_hs,northern_hs,False,2011-11-04,2021-11-13,0.714
sst,northern_hs,northern_hs,False,2011-11-04,2008-11-06,0.719
sst,northern_hs,northern_hs,False,2011-11-04,1999-11-03,0.72
sst,northern_hs,northern_hs,False,2011-11-06,2005-11-08,0.684
sst,northern_hs,northern_hs,False,2011-11-06,1999-11-06,0.709
sst,northern_hs,northern_hs,False,2011-11-06,2021-11-13,0.718
sst,northern_hs,northern_hs,False,2011-11-06,2010-11-05,0.748
sst,northern_hs,northern_hs,False,2011-11-06,2008-11-06,0.749
sst,northern_hs,northern_hs,True,2004-10-06,2004-10-21,0.579
sst,northern_hs,northern_hs,True,2004-10-06,1990-11-06,0.722
sst,northern_hs,northern_hs,True,2004-10-06,2003-11-20,0.723
sst,northern_hs,northern_hs,True,2004-10-06,2013-11-13,0.739
sst,northern_hs,northern_hs,True,2004-10-06,2005-11-20,0.753
sst,northern_hs,northern_hs,True,2004-10-08,2004-09-22,0.544
sst,northern_hs,northern_hs,True,2004-10-08,1990-11-06,0.704
sst,northern_hs,northern_hs,True,2004-10-08,2013-11-13,0.714
sst,northern_hs,northern_hs,True,2004-10-08,2003-11-20,0.716
sst,northern_hs,northern_hs,True,2004-10-08,2005-11-21,0.73
sst,northern_hs,northern_hs,True,2011-11-04,2011-11-19,0.474
sst,northern_hs,northern_hs,True,2011-11-04,2008-10-24,0.669
sst,northern_hs,northern_hs,True,2011-11-04,2005-11-06,0.682
sst,northern_hs,northern_hs,True,2011-11-04,1999-11-12,0.693
sst,northern_hs,northern_hs,True,2011-11-04,2010-10-30,0.71
sst,northern_hs,northern_hs,True,2011-11-06,2011-11-21,0.493
sst,northern_hs,northern_hs,True,2011-11-06,2008-10-24,0.686
sst,northern_hs,northern_hs,True,2011-11-06,2005-11-07,0.695
sst,northern_hs,northern_hs,True,2011-11-06,1999-11-11,0.696
sst,northern_hs,northern_hs,True,2011-11-06,2010-10-31,0.738
sst,northern_hs,panarctic,False,2004-10-06,2005-10-09,0.783
sst,northern_hs,panarctic,False,2004-10-06,1990-10-06,0.813
sst,northern_hs,panarctic,False,2004-10-06,1991-10-03,0.824
sst,northern_hs,panarctic,False,2004-10-06,2003-10-09,0.827
sst,northern_hs,panarctic,False,2004-10-06,2000-10-07,0.827
sst,northern_hs,panarctic,False,2004-10-08,2005-10-10,0.749
sst,northern_hs,panarctic,False,2004-10-08,1990-10-08,0.777
sst,northern_hs,panarctic,False,2004-10-08,1991-10-04,0.794
sst,northern_hs,panarctic,False,2004-10-08,2003-10-09,0.796
sst,northern_hs,panarctic,False,2004-10-08,1980-10-01,0.806
sst,northern_hs,panarctic,False,2011-11-04,2005-11-06,0.673
sst,northern_hs,panarctic,False,2011-11-04,2007-11-04,0.712
sst,northern_hs,panarctic,False,2011-11-04,2021-11-13,0.714
sst,northern_hs,panarctic,False,2011-11-04,2008-11-06,0.719
sst,northern_hs,panarctic,False,2011-11-04,1999-11-03,0.72
sst,northern_hs,panarctic,False,2011-11-06,2005-11-08,0.684
sst,northern_hs,panarctic,False,2011-11-06,1999-11-06,0.709
sst,northern_hs,panarctic,False,2011-11-06,2021-11-13,0.718
sst,northern_hs,panarctic,False,2011-11-06,2010-11-05,0.748
sst,northern_hs,panarctic,False,2011-11-06,2008-11-06,0.749
sst,northern_hs,panarctic,True,2004-10-06,2004-10-21,0.579
sst,northern_hs,panarctic,True,2004-10-06,1990-11-06,0.722
sst,northern_hs,panarctic,True,2004-10-06,2003-11-20,0.723
sst,northern_hs,panarctic,True,2004-10-06,2013-11-13,0.739
sst,northern_hs,panarctic,True,2004-10-06,2005-11-20,0.753
sst,northern_hs,panarctic,True,2004-10-08,2004-09-22,0.544
sst,northern_hs,panarctic,True,2004-10-08,1990-11-06,0.704
sst,northern_hs,panarctic,True,2004-10-08,2013-11-13,0.714
sst,northern_hs,panarctic,True,2004-10-08,2003-11-20,0.716
sst,northern_hs,panarctic,True,2004-10-08,2005-11-21,0.73
sst,northern_hs,panarctic,True,2011-11-04,2011-11-19,0.474
sst,northern_hs,panarctic,True,2011-11-04,2008-10-24,0.669
sst,northern_hs,panarctic,True,2011-11-04,2005-11-06,0.682
sst,northern_hs,panarctic,True,2011-11-04,1999-11-12,0.693
sst,northern_hs,panarctic,True,2011-11-04,2010-10-30,0.71
sst,northern_hs,panarctic,True,2011-11-06,2011-11-21,0.493
sst,northern_hs,panarctic,True,2011-11-06,2008-10-24,0.686
sst,northern_hs,panarctic,True,2011-11-06,2005-11-07,0.695
sst,northern_hs,panarctic,True,2011-11-06,1999-11-11,0.696
sst,northern_hs,panarctic,True,2011-11-06,2010-10-31,0.738
sst,panarctic,alaska,False,2004-10-06,2014-10-08,0.675
sst,panarctic,alaska,False,2004-10-06,2002-10-05,0.678
sst,panarctic,alaska,False,2004-10-06,2000-10-04,0.687
sst,panarctic,alaska,False,2004-10-06,1991-10-02,0.689
sst,panarctic,alaska,False,2004-10-06,1999-10-06,0.696
sst,panarctic,alaska,False,2004-10-08,1991-10-03,0.637
sst,panarctic,alaska,False,2004-10-08,1999-10-06,0.641
sst,panarctic,alaska,False,2004-10-08,2015-10-11,0.648
sst,panarctic,alaska,False,2004-10-08,1997-10-11,0.656
sst,panarctic,alaska,False,2004-10-08,1984-10-01,0.658
sst,panarctic,alaska,False,2011-11-04,2008-11-01,0.423
sst,panarctic,alaska,False,2011-11-04,2021-11-10,0.451
sst,panarctic,alaska,False,2011-11-04,2007-11-04,0.471
sst,panarctic,alaska,False,2011-11-04,2009-11-04,0.486
sst,panarctic,alaska,False,2011-11-04,2013-10-31,0.49
sst,panarctic,alaska,False,2011-11-06,2021-11-13,0.452
sst,panarctic,alaska,False,2011-11-06,2008-11-03,0.457
sst,panarctic,alaska,False,2011-11-06,2013-10-31,0.493
sst,panarctic,alaska,False,2011-11-06,2009-11-06,0.501
sst,panarctic,alaska,False,2011-11-06,2014-11-04,0.51
sst,panarctic,alaska,True,2004-10-06,2004-10-21,0.486
sst,panarctic,alaska,True,2004-10-06,2014-11-10,0.598
sst,panarctic,alaska,True,2004-10-06,2002-11-20,0.604
sst,panarctic,alaska,True,2004-10-06,2003-11-20,0.61
sst,panarctic,alaska,True,2004-10-06,2009-11-09,0.61
sst,panarctic,alaska,True,2004-10-08,2004-10-23,0.457
sst,panarctic,alaska,True,2004-10-08,2009-11-10,0.565
sst,panarctic,alaska,True,2004-10-08,2002-11-22,0.574
sst,panarctic,alaska,True,2004-10-08,2014-11-10,0.575
sst,panarctic,alaska,True,2004-10-08,2003-11-21,0.599
sst,panarctic,alaska,True,2011-11-04,2011-11-19,0.387
sst,panarctic,alaska,True,2011-11-04,2008-10-28,0.411
sst,panarctic,alaska,True,2011-11-04,2021-11-17,0.442
sst,panarctic,alaska,True,2011-11-04,2009-12-07,0.461
sst,panarctic,alaska,True,2011-11-04,2007-11-04,0.471
sst,panarctic,alaska,True,2011-11-06,2011-11-21,0.406
sst,panarctic,alaska,True,2011-11-06,2008-11-11,0.435
sst,panarctic,alaska,True,2011-11-06,2021-11-17,0.439
sst,panarctic,alaska,True,2011-11-06,2009-12-05,0.452
sst,panarctic,alaska,True,2011-11-06,2013-11-01,0.492
sst,panarctic,north_pacific,False,2004-10-06,2014-10-08,0.675
sst,panarctic,north_pacific,False,2004-10-06,2002-10-05,0.678
sst,panarctic,north_pacific,False,2004-10-06,2000-10-04,0.687
sst,panarctic,north_pacific,False,2004-10-06,1991-10-02,0.689
sst,panarctic,north_pacific,False,2004-10-06,1999-10-06,0.696
sst,panarctic,north_pacific,False,2004-10-08,1991-10-03,0.637
sst,panarctic,north_pacific,False,2004-10-08,1999-10-06,0.641
sst,panarctic,north_pacific,False,2004-10-08,2015-10-11,0.648
sst,panarctic,north_pacific,False,2004-10-08,1997-10-11,0.656
sst,panarctic,north_pacific,False,2004-10-08,1984-10-01,0.658
sst,panarctic,north_pacific,False,2011-11-04,2008-11-01,0.423
sst,panarctic,north_pacific,False,2011-11-04,2021-11-10,0.451
sst,panarctic,north_pacific,False,2011-11-04,2007-11-04,0.471
sst,panarctic,north_pacific,False,2011-11-04,2009-11-04,0.486
sst,panarctic,north_pacific,False,2011-11-04,2013-10-31,0.49
sst,panarctic,north_pacific,False,2011-11-06,2021-11-13,0.452
sst,panarctic,north_pacific,False,2011-11-06,2008-11-03,0.457
sst,panarctic,north_pacific,False,2011-11-06,2013-10-31,0.493
sst,panarctic,north_pacific,False,2011-11-06,2009-11-06,0.501
sst,panarctic,north_pacific,False,2011-11-06,2014-11-04,0.51
sst,panarctic,north_pacific,True,2004-10-06,2004-10-21,0.486
sst,panarctic,north_pacific,True,2004-10-06,2014-11-10,0.598
sst,panarctic,north_pacific,True,2004-10-06,2002-11-20,0.604
sst,panarctic,north_pacific,True,2004-10-06,2003-11-20,0.61
sst,panarctic,north_pacific,True,2004-10-06,2009-11-09,0.61
sst,panarctic,north_pacific,True,2004-10-08,2004-10-23,0.457
sst,panarctic,north_pacific,True,2004-10-08,2009-11-10,0.565
sst,panarctic,north_pacific,True,2004-10-08,2002-11-22,0.574
sst,panarctic,north_pacific,True,2004-10-08,2014-11-10,0.575
sst,panarctic,north_pacific,True,2004-10-08,2003-11-21,0.599
sst,panarctic,north_pacific,True,2011-11-04,2011-11-19,0.387
sst,panarctic,north_pacific,True,2011-11-04,2008-10-28,0.411
sst,panarctic,north_pacific,True,2011-11-04,2021-11-17,0.442
sst,panarctic,north_pacific,True,2011-11-04,2009-12-07,0.461
sst,panarctic,north_pacific,True,2011-11-04,2007-11-04,0.471
sst,panarctic,north_pacific,True,2011-11-06,2011-11-21,0.406
sst,panarctic,north_pacific,True,2011-11-06,2008-11-11,0.435
sst,panarctic,north_pacific,True,2011-11-06,2021-11-17,0.439
sst,panarctic,north_pacific,True,2011-11-06,2009-12-05,0.452
sst,panarctic,north_pacific,True,2011-11-06,2013-11-01,0.492
sst,panarctic,northern_hs,False,2004-10-06,2014-10-08,0.675
sst,panarctic,northern_hs,False,2004-10-06,2002-10-05,0.678
sst,panarctic,northern_hs,False,2004-10-06,2000-10-04,0.687
sst,panarctic,northern_hs,False,2004-10-06,1991-10-02,0.689
sst,panarctic,northern_hs,False,2004-10-06,1999-10-06,0.696
sst,panarctic,northern_hs,False,2004-10-08,1991-10-03,0.637
sst,panarctic,northern_hs,False,2004-10-08,1999-10-06,0.641
sst,panarctic,northern_hs,False,2004-10-08,2015-10-11,0.648
sst,panarctic,northern_hs,False,2004-10-08,1997-10-11,0.656
sst,panarctic,northern_hs,False,2004-10-08,1984-10-01,0.658
sst,panarctic,northern_hs,False,2011-11-04,2008-11-01,0.423
sst,panarctic,northern_hs,False,2011-11-04,2021-11-10,0.451
sst,panarctic,northern_hs,False,2011-11-04,2007-11-04,0.471
sst,panarctic,northern_hs,False,2011-11-04,2009-11-04,0.486
sst,panarctic,northern_hs,False,2011-11-04,2013-10-31,0.49
sst,panarctic,northern_hs,False,2011-11-06,2021-11-13,0.452
sst,panarctic,northern_hs,False,2011-11-06,2008-11-03,0.457
sst,panarctic,northern_hs,False,2011-11-06,2013-10-31,0.493
sst,panarctic,northern_hs,False,2011-11-06,2009-11-06,0.501
sst,panarctic,northern_hs,False,2011-11-06,2014-11-04,0.51
sst,panarctic,northern_hs,True,2004-10-06,2004-10-21,0.486
sst,panarctic,northern_hs,True,2004-10-06,2014-11-10,0.598
sst,panarctic,northern_hs,True,2004-10-06,2002-11-20,0.604
sst,panarctic,northern_hs,True,2004-10-06,2003-11-20,0.61
sst,panarctic,northern_hs,True,2004-10-06,2009-11-09,0.61
sst,panarctic,northern_hs,True,2004-10-08,2004-10-23,0.457
sst,panarctic,northern_hs,True,2004-10-08,2009-11-10,0.565
sst,panarctic,northern_hs,True,2004-10-08,2002-11-22,0.574
sst,panarctic,northern_hs,True,2004-10-08,2014-11-10,0.575
sst,panarctic,northern_hs,True,2004-10-08,2003-11-21,0.599
sst,panarctic,northern_hs,True,2011-11-04,2011-11-19,0.387
sst,panarctic,northern_hs,True,2011-11-04,2008-10-28,0.411
sst,panarctic,northern_hs,True,2011-11-04,2021-11-17,0.442
sst,panarctic,northern_hs,True,2011-11-04,2009-12-07,0.461
sst,panarctic,northern_hs,True,2011-11-04,2007-11-04,0.471
sst,panarctic,northern_hs,True,2011-11-06,2011-11-21,0.406
sst,panarctic,northern_hs,True,2011-11-06,2008-11-11,0.435
sst,panarctic,northern_hs,True,2011-11-06,2021-11-17,0.439
sst,panarctic,northern_hs,True,2011-11-06,2009-12-05,0.452
sst,panarctic,northern_hs,True,2011-11-06,2013-11-01,0.492
sst,panarctic,panarctic,False,2004-10-06,2014-10-08,0.675
sst,panarctic,panarctic,False,2004-10-06,2002-10-05,0.678
sst,panarctic,panarctic,False,2004-10-06,2000-10-04,0.687
sst,panarctic,panarctic,False,2004-10-06,1991-10-02,0.689
sst,panarctic,panarctic,False,2004-10-06,1999-10-06,0.696
sst,panarctic,panarctic,False,2004-10-08,1991-10-03,0.637
sst,panarctic,panarctic,False,2004-10-08,1999-10-06,0.641
sst,panarctic,panarctic,False,2004-10-08,2015-10-11,0.648
